,label
13472,0
13473,1
13474,0
13475,0
13476,0
13477,2
13478,0
13479,0
13480,2
13481,1
13482,0
13483,2
13484,0
13485,0
13486,1
13487,2
13488,0
13489,2
13490,0
13491,1
13492,1
13493,2
13494,2
13495,0
13496,0
13497,1
13498,0
13499,0
13500,2
13501,0
13502,1
13503,2
13504,0
13505,0
13506,0
13507,2
13508,1
13509,0
13510,2
13511,0
13512,0
13513,2
13514,0
13515,2
13516,1
13517,0
13518,0
13519,1
13520,0
13521,0
13522,1
13523,0
13524,2
13525,1
13526,0
13527,1
13528,1
13529,0
13530,2
13531,2
13532,1
13533,1
13534,2
13535,2
13536,0
13537,0
13538,1
13539,1
13540,0
13541,1
13542,2
13543,0
13544,0
13545,2
13546,1
13547,2
13548,0
13549,2
13550,0
13551,1
13552,0
13553,0
13554,1
13555,0
13556,2
13557,2
13558,2
13559,0
13560,0
13561,0
13562,2
13563,1
13564,1
13565,1
13566,2
13567,2
13568,1
13569,1
13570,0
13571,0
13572,2
13573,0
13574,1
13575,2
13576,1
13577,2
13578,2
13579,0
13580,0
13581,2
13582,0
13583,0
13584,2
13585,0
13586,2
13587,2
13588,1
13589,2
13590,0
13591,2
13592,2
13593,0
13594,0
13595,0
13596,1
13597,2
13598,0
13599,0
13600,2
13601,0
13602,2
13603,2
13604,0
13605,1
13606,2
13607,0
13608,0
13609,0
13610,0
13611,0
13612,0
13613,2
13614,2
13615,1
13616,0
13617,0
13618,1
13619,0
13620,1
13621,2
13622,0
13623,0
13624,2
13625,0
13626,0
13627,0
13628,1
13629,0
13630,1
13631,2
13632,2
13633,1
13634,1
13635,1
13636,0
13637,1
13638,2
13639,1
13640,0
13641,1
13642,1
13643,2
13644,0
13645,2
13646,1
13647,0
13648,0
13649,0
13650,0
13651,0
13652,2
13653,0
13654,2
13655,2
13656,0
13657,2
13658,1
13659,1
13660,1
13661,0
13662,2
13663,1
13664,0
13665,0
13666,0
13667,2
13668,0
13669,2
13670,1
13671,0
13672,1
13673,1
13674,1
13675,2
13676,1
13677,2
13678,1
13679,1
13680,0
13681,0
13682,1
13683,1
13684,1
13685,0
13686,0
13687,1
13688,2
13689,2
13690,1
13691,2
13692,2
13693,1
13694,0
13695,0
13696,2
13697,1
13698,2
13699,0
13700,2
13701,0
13702,1
13703,0
13704,1
13705,1
13706,0
13707,0
13708,0
13709,0
13710,2
13711,1
13712,0
13713,1
13714,0
13715,1
13716,0
13717,1
13718,0
13719,2
13720,0
13721,2
13722,2
13723,2
13724,0
13725,2
13726,0
13727,1
13728,2
13729,2
13730,1
13731,0
13732,0
13733,0
13734,0
13735,0
13736,2
13737,2
13738,0
13739,0
13740,1
13741,0
13742,0
13743,2
13744,1
13745,0
13746,0
13747,0
13748,1
13749,0
13750,2
13751,1
13752,2
13753,1
13754,0
13755,1
13756,0
13757,0
13758,0
13759,1
13760,1
13761,1
13762,0
13763,2
13764,0
13765,0
13766,0
13767,0
13768,1
13769,0
13770,0
13771,0
13772,1
13773,0
13774,2
13775,2
13776,0
13777,1
13778,0
13779,0
13780,0
13781,0
13782,2
13783,0
13784,0
13785,2
13786,2
13787,1
13788,2
13789,0
13790,2
13791,1
13792,1
13793,0
13794,0
13795,0
13796,0
13797,0
13798,0
13799,0
13800,0
13801,1
13802,0
13803,1
13804,1
13805,1
13806,1
13807,1
13808,0
13809,1
13810,0
13811,0
13812,0
13813,2
13814,2
13815,0
13816,2
13817,2
13818,1
13819,1
13820,2
13821,1
13822,1
13823,0
13824,1
13825,0
13826,0
13827,1
13828,2
13829,2
13830,0
13831,1
13832,0
13833,1
13834,0
13835,2
13836,1
13837,2
13838,1
13839,0
13840,0
13841,2
13842,0
13843,0
13844,0
13845,1
13846,1
13847,0
13848,2
13849,0
13850,2
13851,1
13852,1
13853,1
13854,2
13855,2
13856,2
13857,1
13858,2
13859,1
13860,0
13861,0
13862,2
13863,0
13864,0
13865,1
13866,1
13867,1
13868,0
13869,1
13870,0
13871,2
13872,1
13873,0
13874,0
13875,1
13876,0
13877,0
13878,0
13879,0
13880,0
13881,2
13882,0
13883,0
13884,1
13885,1
13886,0
13887,2
13888,0
13889,0
13890,1
13891,0
13892,2
13893,2
13894,2
13895,1
13896,0
13897,1
13898,0
13899,0
13900,1
13901,1
13902,0
13903,1
13904,1
13905,2
13906,0
13907,0
13908,0
13909,0
13910,0
13911,0
13912,1
13913,0
13914,2
13915,0
13916,2
13917,1
13918,0
13919,2
13920,0
13921,2
13922,2
13923,1
13924,0
13925,2
13926,0
13927,2
13928,0
13929,2
13930,0
13931,1
13932,2
13933,2
13934,1
13935,1
13936,2
13937,1
13938,2
13939,0
13940,0
13941,0
13942,1
13943,1
13944,0
13945,0
13946,0
13947,1
13948,2
13949,1
13950,0
13951,1
13952,2
13953,0
13954,2
13955,2
13956,1
13957,0
13958,1
13959,0
13960,2
13961,1
13962,2
13963,0
13964,0
13965,2
13966,1
13967,0
13968,1
13969,1
13970,0
13971,1
13972,0
13973,0
13974,0
13975,1
13976,2
13977,1
13978,1
13979,0
13980,0
13981,0
13982,2
13983,2
13984,0
13985,0
13986,2
13987,2
13988,0
13989,0
13990,2
13991,2
13992,0
13993,0
13994,0
13995,0
13996,2
13997,1
13998,1
13999,0
14000,0
14001,0
14002,1
14003,0
14004,1
14005,1
14006,1
14007,1
14008,0
14009,2
14010,0
14011,1
14012,0
14013,0
14014,0
14015,0
14016,0
14017,0
14018,1
14019,2
14020,0
14021,1
14022,2
14023,2
14024,2
14025,0
14026,0
14027,1
14028,2
14029,0
14030,2
14031,2
14032,1
14033,1
14034,2
14035,1
14036,0
14037,2
14038,2
14039,0
14040,0
14041,0
14042,0
14043,1
14044,1
14045,1
14046,1
14047,1
14048,0
14049,1
14050,1
14051,1
14052,0
14053,0
14054,0
14055,2
14056,0
14057,0
14058,0
14059,0
14060,0
14061,0
14062,1
14063,1
14064,1
14065,0
14066,0
14067,0
14068,0
14069,1
14070,1
14071,0
14072,1
14073,1
14074,0
14075,0
14076,1
14077,2
14078,0
14079,0
14080,2
14081,0
14082,1
14083,2
14084,0
14085,1
14086,0
14087,0
14088,1
14089,2
14090,1
14091,0
14092,1
14093,2
14094,2
14095,1
14096,0
14097,1
14098,0
14099,1
14100,1
14101,0
14102,0
14103,0
14104,2
14105,1
14106,1
14107,0
14108,2
14109,2
14110,0
14111,0
14112,1
14113,1
14114,2
14115,0
14116,0
14117,0
14118,0
14119,1
14120,2
14121,2
14122,2
14123,0
14124,1
14125,2
14126,1
14127,0
14128,2
14129,0
14130,0
14131,0
14132,1
14133,0
14134,1
14135,2
14136,2
14137,1
14138,1
14139,0
14140,0
14141,2
14142,2
14143,1
14144,1
14145,1
14146,1
14147,0
14148,1
14149,1
14150,0
14151,2
14152,2
14153,1
14154,0
14155,2
14156,0
14157,0
14158,0
14159,1
14160,0
14161,0
14162,1
14163,2
14164,2
14165,1
14166,0
14167,0
14168,1
14169,0
14170,2
14171,0
14172,0
14173,0
14174,2
14175,1
14176,0
14177,0
14178,2
14179,0
14180,0
14181,0
14182,0
14183,2
14184,0
14185,0
14186,2
14187,1
14188,0
14189,1
14190,0
14191,0
14192,2
14193,0
14194,1
14195,2
14196,2
14197,0
14198,1
14199,1
14200,1
14201,0
14202,0
14203,0
14204,0
14205,1
14206,2
14207,1
14208,2
14209,2
14210,1
14211,0
14212,0
14213,1
14214,0
14215,0
14216,1
14217,1
14218,0
14219,0
14220,0
14221,1
14222,0
14223,1
14224,2
14225,2
14226,2
14227,1
14228,0
14229,0
14230,0
14231,1
14232,0
14233,0
14234,2
14235,0
14236,2
14237,0
14238,2
14239,0
14240,0
14241,1
14242,0
14243,0
14244,1
14245,1
14246,2
14247,0
14248,0
14249,2
14250,0
14251,0
14252,0
14253,2
14254,0
14255,0
14256,0
14257,2
14258,0
14259,2
14260,1
14261,0
14262,0
14263,2
14264,2
14265,0
14266,2
14267,0
14268,2
14269,0
14270,2
14271,0
14272,0
14273,0
14274,1
14275,0
14276,1
14277,0
14278,1
14279,0
14280,1
14281,2
14282,2
14283,2
14284,0
14285,2
14286,2
14287,1
14288,2
14289,0
14290,1
14291,2
14292,0
14293,2
14294,0
14295,2
14296,2
14297,2
14298,2
14299,0
14300,1
14301,0
14302,0
14303,1
14304,2
14305,0
14306,2
14307,0
14308,0
14309,0
14310,0
14311,0
14312,2
14313,0
14314,2
14315,2
14316,0
14317,0
14318,1
14319,2
14320,0
14321,2
14322,2
14323,0
14324,0
14325,1
14326,2
14327,2
14328,0
14329,1
14330,0
14331,0
14332,0
14333,2
14334,0
14335,0
14336,1
14337,1
14338,1
14339,0
14340,1
14341,0
14342,0
14343,0
14344,2
14345,0
14346,0
14347,0
14348,0
14349,2
14350,0
14351,0
14352,0
14353,2
14354,0
14355,0
14356,1
14357,0
14358,0
14359,1
14360,1
14361,0
14362,2
14363,1
14364,2
14365,2
14366,2
14367,2
14368,1
14369,0
14370,0
14371,0
14372,1
14373,1
14374,2
14375,0
14376,0
14377,2
14378,0
14379,0
14380,0
14381,1
14382,2
14383,0
14384,2
14385,0
14386,0
14387,1
14388,0
14389,0
14390,1
14391,2
14392,2
14393,0
14394,0
14395,1
14396,0
14397,0
14398,1
14399,2
14400,1
14401,2
14402,2
14403,1
14404,2
14405,2
14406,0
14407,0
14408,0
14409,1
14410,0
14411,0
14412,2
14413,1
14414,0
14415,0
14416,0
14417,0
14418,0
14419,2
14420,0
14421,2
14422,0
14423,2
14424,0
14425,0
14426,0
14427,2
14428,2
14429,2
14430,0
14431,2
14432,0
14433,0
14434,0
14435,0
14436,1
14437,1
14438,2
14439,1
14440,0
14441,1
14442,0
14443,0
14444,1
14445,0
14446,0
14447,2
14448,0
14449,1
14450,1
14451,2
14452,2
14453,2
14454,1
14455,0
14456,0
14457,0
14458,2
14459,2
14460,1
14461,0
14462,0
14463,0
14464,2
14465,0
14466,0
14467,0
14468,0
14469,0
14470,1
14471,0
14472,1
14473,2
14474,1
14475,1
14476,1
14477,2
14478,0
14479,2
14480,0
14481,1
14482,2
14483,0
14484,2
14485,2
14486,2
14487,0
14488,2
14489,2
14490,2
14491,1
14492,0
14493,2
14494,1
14495,2
14496,2
14497,0
14498,2
14499,1
14500,1
14501,2
14502,1
14503,1
14504,0
14505,1
14506,1
14507,2
14508,0
14509,2
14510,2
14511,1
14512,0
14513,1
14514,1
14515,1
14516,0
14517,0
14518,0
14519,0
14520,1
14521,0
14522,0
14523,1
14524,1
14525,1
14526,2
14527,2
14528,1
14529,0
14530,0
14531,1
14532,2
14533,1
14534,0
14535,2
14536,0
14537,0
14538,0
14539,0
14540,1
14541,1
14542,0
14543,2
14544,2
14545,1
14546,1
14547,1
14548,0
14549,0
14550,0
14551,2
14552,0
14553,0
14554,0
14555,0
14556,0
14557,2
14558,2
14559,1
14560,0
14561,1
14562,0
14563,1
14564,1
14565,2
14566,1
14567,0
14568,0
14569,0
14570,0
14571,2
14572,0
14573,2
14574,0
14575,0
14576,2
14577,0
14578,0
14579,2
14580,1
14581,2
14582,1
14583,0
14584,1
14585,0
14586,0
14587,1
14588,1
14589,2
14590,0
14591,0
14592,0
14593,1
14594,0
14595,1
14596,2
14597,0
14598,1
14599,0
14600,0
14601,2
14602,2
14603,0
14604,1
14605,0
14606,1
14607,1
14608,0
14609,1
14610,2
14611,2
14612,2
14613,1
14614,2
14615,1
14616,2
14617,1
14618,1
14619,0
14620,0
14621,1
14622,0
14623,1
14624,1
14625,0
14626,0
14627,0
14628,0
14629,1
14630,2
14631,0
14632,1
14633,2
14634,1
14635,2
14636,2
14637,1
14638,2
14639,1
14640,0
14641,0
14642,0
14643,0
14644,0
14645,2
14646,1
14647,1
14648,0
14649,2
14650,0
14651,2
14652,0
14653,0
14654,2
14655,2
14656,0
14657,0
14658,1
14659,2
14660,1
14661,1
14662,1
14663,0
14664,0
14665,0
14666,0
14667,1
14668,2
14669,0
14670,2
14671,0
14672,0
14673,1
14674,2
14675,1
14676,1
14677,2
14678,0
14679,2
14680,0
14681,1
14682,0
14683,0
14684,0
14685,1
14686,0
14687,2
14688,0
14689,2
14690,2
14691,0
14692,2
14693,0
14694,1
14695,0
14696,1
14697,1
14698,2
14699,0
14700,0
14701,2
14702,0
14703,1
14704,0
14705,2
14706,0
14707,1
14708,2
14709,0
14710,0
14711,1
14712,0
14713,2
14714,1
14715,0
14716,0
14717,0
14718,2
14719,0
14720,2
14721,1
14722,2
14723,1
14724,2
14725,0
14726,2
14727,0
14728,1
14729,2
14730,1
14731,0
14732,0
14733,0
14734,2
14735,2
14736,0
14737,0
14738,1
14739,0
14740,1
14741,1
14742,0
14743,0
14744,1
14745,1
14746,1
14747,2
14748,0
14749,0
14750,0
14751,1
14752,2
14753,1
14754,0
14755,1
14756,2
14757,1
14758,2
14759,2
14760,2
14761,0
14762,1
14763,2
14764,1
14765,0
14766,0
14767,1
14768,0
14769,1
14770,2
14771,1
14772,0
14773,1
14774,1
14775,1
14776,2
14777,0
14778,0
14779,2
14780,0
14781,0
14782,1
14783,1
14784,1
14785,1
14786,2
14787,0
14788,1
14789,1
14790,2
14791,1
14792,2
14793,0
14794,0
14795,2
14796,1
14797,2
14798,2
14799,0
14800,1
14801,0
14802,1
14803,0
14804,2
14805,2
14806,1
14807,0
14808,1
14809,1
14810,0
14811,0
14812,1
14813,2
14814,0
14815,0
14816,1
14817,1
14818,0
14819,1
14820,1
14821,0
14822,0
14823,2
14824,1
14825,2
14826,1
14827,1
14828,0
14829,2
14830,0
14831,2
14832,0
14833,0
14834,2
14835,2
14836,0
14837,2
14838,0
14839,1
14840,1
14841,1
14842,2
14843,1
14844,1
14845,0
14846,2
14847,1
14848,0
14849,0
14850,0
14851,2
14852,2
14853,2
14854,2
14855,2
14856,0
14857,2
14858,1
14859,1
14860,0
14861,0
14862,0
14863,0
14864,1
14865,2
14866,0
14867,1
14868,2
14869,1
14870,1
14871,0
14872,0
14873,1
14874,0
14875,0
14876,1
14877,0
14878,1
14879,0
14880,0
14881,0
14882,2
14883,2
14884,0
14885,0
14886,2
14887,1
14888,2
14889,2
14890,1
14891,2
14892,0
14893,0
14894,1
14895,0
14896,1
14897,1
14898,1
14899,0
14900,0
14901,2
14902,0
14903,2
14904,0
14905,2
14906,1
14907,0
14908,0
14909,2
14910,0
14911,0
14912,2
14913,2
14914,2
14915,0
14916,0
14917,2
14918,0
14919,1
14920,0
14921,0
14922,0
14923,1
14924,2
14925,2
14926,2
14927,2
14928,2
14929,0
14930,0
14931,0
14932,2
14933,2
14934,1
14935,0
14936,0
14937,0
14938,0
14939,2
14940,2
14941,1
14942,1
14943,0
14944,0
14945,0
14946,2
14947,0
14948,0
14949,0
14950,1
14951,1
14952,1
14953,2
14954,1
14955,0
14956,0
14957,2
14958,2
14959,0
14960,2
14961,0
14962,0
14963,0
14964,2
14965,0
14966,0
14967,1
14968,0
14969,0
14970,1
14971,2
14972,0
14973,1
14974,1
14975,1
14976,0
14977,0
14978,0
14979,0
14980,2
14981,1
14982,0
14983,0
14984,0
14985,2
14986,1
14987,0
14988,2
14989,0
14990,0
14991,2
14992,0
14993,2
14994,1
14995,0
14996,0
14997,2
14998,1
14999,0
15000,0
15001,1
15002,2
15003,1
15004,0
15005,1
15006,0
15007,1
15008,0
15009,2
15010,0
15011,2
15012,1
15013,0
15014,0
15015,0
15016,1
15017,0
15018,1
15019,0
15020,2
15021,1
15022,0
15023,2
15024,1
15025,0
15026,2
15027,2
15028,1
15029,0
15030,0
15031,0
15032,1
15033,0
15034,1
15035,0
15036,0
15037,1
15038,0
15039,1
15040,2
15041,1
15042,0
15043,2
15044,1
15045,0
15046,0
15047,2
15048,0
15049,1
15050,2
15051,0
15052,0
15053,1
15054,2
15055,1
15056,0
15057,0
15058,0
15059,1
15060,0
15061,2
15062,0
15063,2
15064,0
15065,1
15066,1
15067,1
15068,1
15069,1
15070,0
15071,1
15072,2
15073,1
15074,0
15075,0
15076,0
15077,1
15078,0
15079,0
15080,2
15081,0
15082,1
15083,0
15084,0
15085,2
15086,1
15087,0
15088,0
15089,1
15090,2
15091,0
15092,1
15093,0
15094,0
15095,2
15096,1
15097,2
15098,0
15099,0
15100,0
15101,1
15102,2
15103,2
15104,2
15105,0
15106,2
15107,1
15108,0
15109,0
15110,2
15111,2
15112,1
15113,2
15114,0
15115,1
15116,0
15117,1
15118,0
15119,1
15120,2
15121,0
15122,0
15123,0
15124,0
15125,1
15126,2
15127,1
15128,0
15129,0
15130,0
15131,2
15132,0
15133,1
15134,1
15135,2
15136,1
15137,1
15138,0
15139,0
15140,1
15141,0
15142,0
15143,0
15144,2
15145,1
15146,1
15147,0
15148,2
15149,2
15150,0
15151,0
15152,0
15153,0
15154,0
15155,1
15156,2
15157,2
15158,1
15159,1
15160,1
15161,2
15162,0
15163,0
15164,1
15165,2
15166,1
15167,0
15168,1
15169,0
15170,2
15171,1
15172,1
15173,2
15174,0
15175,2
15176,0
15177,0
15178,0
15179,1
15180,0
15181,0
15182,0
15183,0
15184,0
15185,0
15186,1
15187,1
15188,1
15189,2
15190,0
15191,1
15192,2
15193,0
15194,2
15195,0
15196,2
15197,1
15198,0
15199,0
15200,2
15201,1
15202,1
15203,2
15204,0
15205,1
15206,1
15207,0
15208,1
15209,2
15210,1
15211,1
15212,0
15213,0
15214,0
15215,1
15216,2
15217,0
15218,0
15219,0
15220,0
15221,0
15222,0
15223,1
15224,0
15225,1
15226,2
15227,0
15228,0
15229,0
15230,0
15231,0
15232,0
15233,2
15234,1
15235,1
15236,0
15237,0
15238,2
15239,0
15240,0
15241,0
15242,2
15243,2
15244,0
15245,0
15246,2
15247,1
15248,2
15249,1
15250,2
15251,1
15252,1
15253,1
15254,0
15255,0
15256,2
15257,0
15258,0
15259,0
15260,2
15261,0
15262,1
15263,2
15264,1
15265,2
15266,1
15267,2
15268,1
15269,2
15270,0
15271,1
15272,0
15273,2
15274,1
15275,0
15276,1
15277,1
15278,1
15279,0
15280,0
15281,1
15282,0
15283,2
15284,0
15285,1
15286,2
15287,0
15288,0
15289,0
15290,1
15291,0
15292,0
15293,0
15294,1
15295,0
15296,0
15297,2
15298,1
15299,1
15300,1
15301,0
15302,0
15303,2
15304,1
15305,1
15306,0
15307,0
15308,2
15309,0
15310,1
15311,1
15312,1
15313,0
15314,2
15315,1
15316,0
15317,0
15318,1
15319,1
15320,0
15321,0
15322,1
15323,0
15324,2
15325,2
15326,1
15327,0
15328,0
15329,2
15330,0
15331,2
15332,0
15333,0
15334,1
15335,0
15336,0
15337,2
15338,1
15339,2
15340,0
15341,2
15342,2
15343,1
15344,0
15345,2
15346,1
15347,0
15348,2
15349,2
15350,0
15351,2
15352,0
15353,1
15354,0
15355,0
15356,1
15357,1
15358,0
15359,0
15360,0
15361,2
15362,0
15363,1
15364,1
15365,2
15366,1
15367,1
15368,0
15369,0
15370,2
15371,2
15372,0
15373,0
15374,0
15375,0
15376,2
15377,2
15378,0
15379,2
15380,2
15381,0
15382,1
15383,0
15384,1
15385,1
15386,0
15387,0
15388,0
15389,2
15390,1
15391,2
15392,2
15393,0
15394,0
15395,1
15396,2
15397,0
15398,1
15399,0
15400,0
15401,0
15402,1
15403,1
15404,0
15405,1
15406,0
15407,2
15408,1
15409,0
15410,0
15411,1
15412,0
15413,1
15414,0
15415,0
15416,2
15417,1
15418,0
15419,2
15420,2
15421,0
15422,2
15423,2
15424,0
15425,2
15426,2
15427,0
15428,2
15429,0
15430,1
15431,2
15432,0
15433,0
15434,0
15435,0
15436,0
15437,1
15438,0
15439,0
15440,0
15441,0
15442,1
15443,0
15444,1
15445,1
15446,0
15447,2
15448,2
15449,1
15450,0
15451,2
15452,2
15453,2
15454,2
15455,0
15456,1
15457,1
15458,1
15459,2
15460,1
15461,1
15462,0
15463,1
15464,0
15465,0
15466,0
15467,0
15468,1
15469,0
15470,1
15471,1
15472,2
15473,0
15474,1
15475,0
15476,2
15477,2
15478,0
15479,1
15480,1
15481,0
15482,1
15483,1
15484,0
15485,2
15486,0
15487,1
15488,1
15489,2
15490,1
15491,2
15492,0
15493,0
15494,2
15495,0
15496,2
15497,0
15498,1
15499,1
15500,0
15501,0
15502,2
15503,0
15504,1
15505,2
15506,2
15507,0
15508,1
15509,2
15510,2
15511,0
15512,0
15513,0
15514,0
15515,1
15516,2
15517,0
15518,2
15519,0
15520,0
15521,1
15522,0
15523,0
15524,0
15525,0
15526,1
15527,0
15528,2
15529,1
15530,0
15531,0
15532,0
15533,1
15534,0
15535,1
15536,0
15537,2
15538,0
15539,0
15540,0
15541,2
15542,0
15543,1
15544,0
15545,0
15546,0
15547,0
15548,1
15549,2
15550,1
15551,1
15552,0
15553,0
15554,2
15555,2
15556,2
15557,1
15558,1
15559,1
15560,2
15561,0
15562,0
15563,0
15564,0
15565,2
15566,1
15567,2
15568,1
15569,0
15570,1
15571,0
15572,0
15573,1
15574,2
15575,2
15576,2
15577,1
15578,0
15579,0
15580,1
15581,0
15582,0
15583,1
15584,0
15585,2
15586,2
15587,1
15588,0
15589,1
15590,2
15591,0
15592,0
15593,0
15594,1
15595,1
15596,1
15597,0
15598,2
15599,0
15600,2
15601,2
15602,2
15603,0
15604,0
15605,0
15606,2
15607,0
15608,2
15609,0
15610,1
15611,0
15612,1
15613,0
15614,1
15615,1
15616,0
15617,0
15618,1
15619,0
15620,1
15621,2
15622,0
15623,1
