,match,home_team_goals_difference,away_team_goals_difference,games_won_home_team,games_won_away_team,games_against_home,games_against_away,home_player_1_overall_rating,home_player_2_overall_rating,home_player_3_overall_rating,home_player_4_overall_rating,home_player_5_overall_rating,home_player_6_overall_rating,home_player_7_overall_rating,home_player_8_overall_rating,home_player_9_overall_rating,home_player_10_overall_rating,home_player_11_overall_rating,away_player_1_overall_rating,away_player_2_overall_rating,away_player_3_overall_rating,away_player_4_overall_rating,away_player_5_overall_rating,away_player_6_overall_rating,away_player_7_overall_rating,away_player_8_overall_rating,away_player_9_overall_rating,away_player_10_overall_rating,away_player_11_overall_rating,odds_home,odds_draw,odds_away
23,561,1.0,-15.0,4.0,1.0,1.0,1.0,71.0,70.0,61.0,71.0,73.0,69.0,71.0,71.0,69.0,70.0,67.0,67.0,65.0,67.0,69.0,69.0,64.0,64.0,69.0,70.0,72.0,65.0,0.6123980869075029,0.2306121566244858,0.15698975646801128
24,562,-1.0,-2.0,3.0,3.0,1.0,0.0,71.0,68.0,73.0,66.0,64.0,64.0,72.0,65.0,70.0,69.0,72.0,63.0,63.0,66.0,68.0,64.0,69.0,61.0,64.0,68.0,66.0,69.0,0.5732474474126473,0.2421746569720194,0.18457789561533328
25,563,-1.0,10.0,4.0,4.0,1.0,1.0,71.0,63.0,62.0,67.0,64.0,68.0,72.0,66.0,66.0,67.0,63.0,66.0,65.0,70.0,63.0,62.0,68.0,65.0,63.0,62.0,68.0,67.0,0.48872411708902797,0.26486452235457303,0.2464113605563989
26,564,-10.0,10.0,3.0,6.0,0.0,0.0,57.0,63.0,62.0,60.0,63.0,63.0,63.0,64.0,61.0,64.0,64.0,74.0,73.0,71.0,72.0,71.0,71.0,67.0,76.0,70.0,71.0,74.0,0.15045203171433766,0.2286549679335091,0.6208930003521533
27,565,3.0,8.0,6.0,5.0,1.0,1.0,66.0,66.0,65.0,69.0,64.0,67.0,65.0,66.0,66.0,63.0,68.0,65.0,66.0,64.0,67.0,68.0,68.0,72.0,71.0,72.0,74.0,66.0,0.37690428196281395,0.2856374946484285,0.3374582233887574
28,566,-1.0,-1.0,3.0,1.0,1.0,0.0,65.0,70.0,66.0,67.0,64.0,64.0,68.0,66.0,66.0,71.0,68.0,63.0,65.0,64.0,64.0,64.0,63.0,63.0,65.0,65.0,65.0,65.0,0.5015352251673516,0.270449816461206,0.2280149583714424
29,567,-12.0,2.0,0.0,5.0,0.0,0.0,65.0,57.0,63.0,64.0,63.0,66.0,66.0,66.0,67.0,64.0,66.0,68.0,70.0,68.0,67.0,58.0,73.0,59.0,67.0,61.0,67.0,66.0,0.3109806535381807,0.28211647107207777,0.4069028753897415
30,568,7.0,3.0,5.0,4.0,3.0,0.0,74.0,73.0,74.0,72.0,70.0,76.0,71.0,74.0,73.0,67.0,71.0,71.0,68.0,73.0,66.0,64.0,62.0,65.0,70.0,72.0,72.0,69.0,0.5685947120590973,0.2422697440594161,0.1891355438814866
31,569,8.0,2.0,5.0,5.0,2.0,0.0,65.0,64.0,69.0,72.0,67.0,66.0,71.0,72.0,72.0,66.0,74.0,71.0,70.0,61.0,71.0,73.0,69.0,71.0,69.0,70.0,67.0,67.0,0.47479195588633905,0.2714402755047421,0.2537677686089188
32,570,2.0,-7.0,5.0,4.0,0.0,1.0,68.0,70.0,68.0,67.0,59.0,58.0,67.0,61.0,73.0,70.0,66.0,57.0,63.0,60.0,63.0,62.0,66.0,61.0,64.0,56.0,64.0,62.0,0.5303711728632338,0.2686531897637863,0.2009756373729799
33,571,12.0,2.0,5.0,4.0,0.0,1.0,66.0,70.0,63.0,66.0,65.0,63.0,65.0,68.0,68.0,67.0,62.0,65.0,67.0,62.0,70.0,64.0,71.0,66.0,66.0,66.0,68.0,68.0,0.3964167386646575,0.2796825355362625,0.32390072579908
34,572,0.0,-12.0,4.0,0.0,0.0,0.0,72.0,69.0,65.0,69.0,63.0,70.0,68.0,67.0,67.0,68.0,70.0,66.0,63.0,61.0,63.0,61.0,66.0,61.0,67.0,66.0,66.0,64.0,0.5814173857775612,0.2444637023918475,0.1741189118305913
35,573,-4.0,6.0,1.0,4.0,0.0,2.0,63.0,64.0,66.0,65.0,65.0,64.0,65.0,63.0,65.0,65.0,63.0,71.0,70.0,71.0,66.0,73.0,70.0,70.0,72.0,68.0,74.0,70.0,0.21507607862303707,0.2621075171915414,0.5228164041854215
38,576,5.0,5.0,4.0,6.0,2.0,0.0,71.0,71.0,73.0,73.0,66.0,70.0,70.0,74.0,69.0,70.0,74.0,68.0,70.0,67.0,68.0,58.0,59.0,73.0,67.0,66.0,70.0,61.0,0.530624997150215,0.2617803553371703,0.20759464751261447
40,578,-2.0,5.0,4.0,4.0,2.0,1.0,71.0,68.0,73.0,66.0,64.0,65.0,65.0,62.0,72.0,69.0,68.0,65.0,66.0,72.0,67.0,68.0,72.0,71.0,68.0,66.0,72.0,72.0,0.4216476682585066,0.2779784804849697,0.30037385125652377
41,579,-4.0,-14.0,4.0,0.0,0.0,0.0,56.0,63.0,62.0,62.0,64.0,66.0,66.0,68.0,63.0,66.0,72.0,66.0,61.0,63.0,63.0,63.0,67.0,66.0,63.0,66.0,61.0,66.0,0.5438071319901103,0.25174159170220783,0.20445127630768184
48,586,4.0,-2.0,6.0,4.0,1.0,1.0,68.0,67.0,68.0,58.0,61.0,67.0,59.0,66.0,73.0,70.0,70.0,65.0,64.0,67.0,66.0,65.0,66.0,66.0,64.0,68.0,68.0,63.0,0.5139385628168391,0.2652247824833872,0.2208366546997736
49,587,11.0,7.0,5.0,6.0,0.0,2.0,66.0,65.0,70.0,66.0,66.0,65.0,64.0,63.0,68.0,67.0,68.0,66.0,66.0,65.0,69.0,64.0,65.0,66.0,67.0,66.0,68.0,63.0,0.36982032308900176,0.2833876068179504,0.34679207009304786
52,590,-11.0,-9.0,1.0,3.0,0.0,0.0,66.0,61.0,63.0,61.0,63.0,67.0,63.0,66.0,66.0,63.0,66.0,57.0,61.0,62.0,63.0,63.0,64.0,61.0,63.0,64.0,64.0,61.0,0.4329946322418455,0.2827622354538841,0.2842431323042704
53,591,-11.0,-5.0,2.0,3.0,0.0,3.0,67.0,67.0,63.0,69.0,65.0,69.0,64.0,71.0,70.0,72.0,68.0,71.0,68.0,66.0,73.0,71.0,62.0,64.0,73.0,68.0,69.0,72.0,0.2956655191674118,0.2774694623160188,0.42686501851656944
79,617,6.0,-15.0,5.0,2.0,1.0,0.0,65.0,66.0,72.0,64.0,68.0,68.0,72.0,71.0,72.0,74.0,66.0,63.0,65.0,68.0,64.0,58.0,63.0,65.0,64.0,65.0,65.0,63.0,0.6465016041557444,0.2111919836760676,0.14230641216818798
83,621,-5.0,7.0,2.0,7.0,0.0,3.0,65.0,64.0,66.0,67.0,66.0,67.0,66.0,62.0,68.0,68.0,64.0,72.0,70.0,69.0,65.0,69.0,68.0,67.0,70.0,68.0,67.0,65.0,0.3780923821685517,0.2852483338804012,0.33665928395104705
84,622,3.0,20.0,6.0,8.0,0.0,1.0,63.0,63.0,64.0,68.0,64.0,61.0,69.0,66.0,61.0,68.0,69.0,74.0,73.0,74.0,72.0,70.0,76.0,67.0,71.0,62.0,77.0,74.0,0.21280751060400102,0.24243537828009334,0.5447571111159056
86,624,12.0,-11.0,6.0,2.0,2.0,0.0,73.0,69.0,70.0,70.0,70.0,72.0,76.0,68.0,76.0,77.0,71.0,71.0,59.0,62.0,67.0,64.0,65.0,72.0,66.0,65.0,65.0,68.0,0.6985098762658848,0.19025034355502785,0.11123978017908734
87,625,-6.0,14.0,2.0,9.0,0.0,0.0,57.0,60.0,63.0,61.0,62.0,64.0,61.0,56.0,64.0,61.0,63.0,65.0,71.0,73.0,72.0,73.0,71.0,69.0,72.0,67.0,62.0,71.0,0.1831922172285064,0.2544389004245229,0.5623688823469707
88,626,4.0,9.0,5.0,6.0,0.0,1.0,68.0,68.0,67.0,67.0,64.0,62.0,61.0,66.0,65.0,72.0,70.0,67.0,69.0,73.0,74.0,69.0,68.0,59.0,63.0,66.0,69.0,72.0,0.34991221362559344,0.2827697347727454,0.3673180516016611
92,630,-2.0,-1.0,0.0,4.0,0.0,0.0,65.0,60.0,63.0,62.0,65.0,61.0,67.0,66.0,63.0,66.0,64.0,69.0,68.0,63.0,64.0,64.0,66.0,66.0,52.0,60.0,71.0,73.0,0.2924722460097443,0.2824591619986607,0.42506859199159497
93,631,-3.0,-1.0,4.0,3.0,0.0,3.0,66.0,67.0,69.0,62.0,65.0,66.0,61.0,64.0,69.0,70.0,63.0,61.0,61.0,64.0,66.0,66.0,64.0,65.0,66.0,60.0,68.0,66.0,0.4729551731959815,0.2757552018928238,0.2512896249111946
94,632,0.0,-3.0,3.0,5.0,3.0,0.0,67.0,71.0,72.0,73.0,73.0,70.0,74.0,55.0,74.0,68.0,70.0,66.0,68.0,64.0,64.0,63.0,68.0,61.0,61.0,69.0,69.0,66.0,0.6049913550408604,0.2297984547543437,0.16521019020479594
95,633,-10.0,-16.0,3.0,1.0,0.0,2.0,57.0,61.0,63.0,60.0,63.0,63.0,61.0,63.0,64.0,62.0,64.0,71.0,62.0,62.0,67.0,65.0,63.0,66.0,68.0,64.0,63.0,67.0,0.3824828209057435,0.28876077955312185,0.3287563995411348
96,634,7.0,8.0,6.0,5.0,0.0,2.0,68.0,70.0,67.0,57.0,58.0,59.0,73.0,67.0,66.0,70.0,61.0,65.0,66.0,72.0,64.0,68.0,68.0,72.0,72.0,71.0,72.0,69.0,0.3767343594874989,0.28754592799103296,0.3357197125214682
97,635,9.0,-10.0,7.0,1.0,0.0,2.0,72.0,69.0,65.0,70.0,69.0,70.0,68.0,67.0,68.0,70.0,67.0,71.0,73.0,73.0,71.0,72.0,64.0,65.0,70.0,68.0,72.0,69.0,0.40393437399656185,0.28864549730033695,0.3074201287031013
98,636,-3.0,13.0,3.0,7.0,0.0,3.0,65.0,64.0,66.0,67.0,66.0,68.0,62.0,64.0,66.0,67.0,68.0,71.0,69.0,71.0,70.0,73.0,68.0,70.0,69.0,62.0,67.0,67.0,0.3047248810831597,0.2779313184295681,0.41734380048727215
99,637,-15.0,-4.0,2.0,2.0,1.0,0.0,63.0,64.0,68.0,64.0,58.0,63.0,65.0,65.0,63.0,65.0,65.0,67.0,67.0,67.0,69.0,65.0,54.0,71.0,64.0,65.0,68.0,72.0,0.3581490497908536,0.29763418031762323,0.3442167698915232
100,638,-8.0,3.0,3.0,4.0,0.0,1.0,66.0,61.0,64.0,67.0,63.0,66.0,63.0,56.0,66.0,66.0,63.0,66.0,66.0,65.0,69.0,64.0,65.0,66.0,66.0,66.0,63.0,68.0,0.31459433504682666,0.28519713504798383,0.4002085299051895
101,639,14.0,2.0,7.0,4.0,1.0,2.0,71.0,70.0,71.0,73.0,69.0,69.0,70.0,62.0,71.0,67.0,67.0,67.0,71.0,72.0,73.0,73.0,73.0,68.0,74.0,55.0,74.0,70.0,0.43513806332096827,0.27441073760551704,0.2904511990735147
102,640,7.0,22.0,5.0,8.0,0.0,2.0,65.0,66.0,72.0,64.0,68.0,71.0,72.0,68.0,72.0,66.0,72.0,74.0,73.0,74.0,72.0,71.0,76.0,71.0,71.0,62.0,71.0,73.0,0.2833145355520488,0.27040523572086145,0.4462802287270898
103,641,-10.0,-5.0,1.0,4.0,0.0,0.0,71.0,68.0,73.0,66.0,71.0,72.0,72.0,64.0,65.0,70.0,69.0,57.0,61.0,63.0,60.0,63.0,63.0,61.0,63.0,64.0,62.0,57.0,0.6291684530635427,0.22448483718220472,0.14634670975425276
104,642,-17.0,-3.0,1.0,3.0,1.0,0.0,71.0,62.0,62.0,67.0,65.0,68.0,63.0,66.0,63.0,65.0,64.0,65.0,70.0,66.0,62.0,66.0,66.0,66.0,67.0,68.0,68.0,64.0,0.35401411751254336,0.29251581436880303,0.3534700681186537
105,643,7.0,-15.0,4.0,2.0,0.0,1.0,66.0,65.0,70.0,62.0,66.0,61.0,67.0,65.0,68.0,62.0,64.0,63.0,64.0,68.0,64.0,58.0,63.0,65.0,65.0,63.0,65.0,65.0,0.4714031836054887,0.27672757174447066,0.2518692446500407
106,644,0.0,9.0,3.0,7.0,2.0,1.0,66.0,66.0,65.0,69.0,63.0,65.0,66.0,66.0,66.0,66.0,68.0,72.0,70.0,69.0,64.0,69.0,68.0,70.0,70.0,67.0,70.0,68.0,0.3942956466234545,0.2847314090274916,0.3209729443490539
107,645,-5.0,6.0,5.0,6.0,2.0,0.0,63.0,64.0,64.0,68.0,64.0,61.0,69.0,66.0,61.0,68.0,69.0,68.0,70.0,67.0,57.0,58.0,73.0,59.0,67.0,61.0,70.0,67.0,0.360463277212353,0.2847947754126257,0.3547419473750212
108,646,-2.0,-7.0,2.0,4.0,0.0,0.0,67.0,67.0,69.0,67.0,65.0,69.0,65.0,64.0,71.0,68.0,72.0,66.0,61.0,64.0,63.0,63.0,61.0,66.0,56.0,66.0,66.0,63.0,0.5025115004990142,0.2690782437346537,0.2284102557663322
109,647,7.0,-2.0,5.0,2.0,1.0,1.0,67.0,71.0,73.0,66.0,73.0,72.0,72.0,68.0,68.0,74.0,74.0,66.0,64.0,63.0,64.0,59.0,65.0,67.0,65.0,66.0,66.0,66.0,0.5844113963927683,0.24134557526823175,0.17424302833899988
110,649,14.0,-16.0,7.0,1.0,1.0,1.0,71.0,71.0,59.0,73.0,69.0,71.0,69.0,70.0,62.0,67.0,67.0,71.0,62.0,67.0,64.0,65.0,63.0,62.0,64.0,68.0,65.0,63.0,0.6945277014119339,0.19158303998096915,0.11388925860709705
111,650,-5.0,-7.0,4.0,4.0,1.0,0.0,57.0,60.0,63.0,63.0,61.0,63.0,64.0,61.0,63.0,62.0,64.0,63.0,64.0,68.0,64.0,64.0,68.0,61.0,61.0,69.0,69.0,66.0,0.36492940718338973,0.2846687053150397,0.3504018875015704
112,651,7.0,-1.0,7.0,2.0,2.0,0.0,72.0,64.0,69.0,70.0,65.0,70.0,67.0,67.0,70.0,65.0,70.0,67.0,65.0,67.0,67.0,69.0,69.0,71.0,64.0,65.0,68.0,72.0,0.5179454992779805,0.26403418349327523,0.21802031722874424
113,652,-2.0,-10.0,3.0,1.0,1.0,2.0,65.0,62.0,70.0,66.0,69.0,64.0,67.0,66.0,66.0,68.0,68.0,71.0,66.0,73.0,68.0,71.0,72.0,64.0,65.0,67.0,69.0,72.0,0.3706243169056766,0.2871456388259676,0.3422300442683558
114,653,-5.0,2.0,4.0,4.0,0.0,0.0,66.0,64.0,63.0,61.0,63.0,67.0,56.0,66.0,66.0,63.0,66.0,65.0,64.0,69.0,72.0,67.0,68.0,71.0,72.0,72.0,74.0,72.0,0.2402097042702975,0.2747224204277554,0.485067875301947
115,654,18.0,8.0,8.0,6.0,3.0,0.0,75.0,72.0,75.0,71.0,70.0,77.0,72.0,71.0,71.0,79.0,75.0,68.0,70.0,68.0,60.0,67.0,66.0,74.0,68.0,64.0,67.0,68.0,0.6204854907380519,0.22738305197507624,0.1521314572868718
116,655,2.0,-8.0,4.0,3.0,2.0,0.0,68.0,66.0,64.0,70.0,68.0,68.0,71.0,72.0,72.0,72.0,74.0,72.0,61.0,63.0,60.0,63.0,61.0,64.0,63.0,64.0,66.0,63.0,0.6402058887968642,0.21517912938390774,0.14461498181922802
117,656,-13.0,16.0,0.0,7.0,2.0,0.0,67.0,68.0,73.0,69.0,71.0,70.0,66.0,66.0,70.0,72.0,69.0,71.0,69.0,71.0,70.0,73.0,71.0,70.0,69.0,69.0,67.0,62.0,0.35183338412128706,0.2851567525214692,0.3630098633572437
118,657,3.0,9.0,3.0,7.0,1.0,0.0,66.0,65.0,70.0,62.0,66.0,65.0,68.0,63.0,62.0,64.0,67.0,64.0,70.0,69.0,65.0,64.0,67.0,68.0,70.0,65.0,67.0,67.0,0.34587866975727394,0.2877217904071009,0.36639953983562507
119,658,-2.0,-17.0,2.0,1.0,2.0,1.0,66.0,66.0,65.0,59.0,63.0,67.0,65.0,66.0,66.0,66.0,66.0,71.0,63.0,62.0,64.0,64.0,66.0,66.0,66.0,72.0,72.0,66.0,0.5159333875636369,0.2738325748452297,0.2102340375911335
120,659,-4.0,-4.0,5.0,3.0,1.0,2.0,63.0,63.0,68.0,64.0,65.0,61.0,61.0,66.0,69.0,69.0,64.0,65.0,62.0,64.0,67.0,66.0,69.0,66.0,68.0,66.0,64.0,68.0,0.39367992256191575,0.28790796135257457,0.3184121160855097
121,660,-11.0,10.0,0.0,5.0,0.0,3.0,63.0,64.0,66.0,65.0,64.0,66.0,65.0,63.0,66.0,68.0,64.0,67.0,69.0,72.0,65.0,72.0,73.0,73.0,72.0,72.0,74.0,72.0,0.20902248086311595,0.24545392240603,0.545523596730854
122,661,8.0,-8.0,5.0,0.0,2.0,0.0,67.0,69.0,70.0,71.0,72.0,57.0,72.0,74.0,72.0,69.0,70.0,67.0,73.0,68.0,69.0,71.0,72.0,70.0,70.0,65.0,66.0,69.0,0.519025811425026,0.26346314906871304,0.21751103950626102
123,662,14.0,3.0,6.0,3.0,1.0,2.0,71.0,70.0,71.0,59.0,73.0,69.0,71.0,67.0,68.0,66.0,67.0,66.0,66.0,66.0,67.0,63.0,65.0,66.0,66.0,66.0,59.0,65.0,0.5736188861457789,0.2530277927317832,0.17335332112243762
124,665,9.0,-14.0,6.0,2.0,1.0,2.0,68.0,70.0,68.0,67.0,58.0,59.0,67.0,61.0,73.0,70.0,66.0,63.0,64.0,68.0,63.0,67.0,64.0,65.0,65.0,65.0,62.0,65.0,0.5870471023905399,0.2465510598939761,0.16640183771548406
125,666,-1.0,6.0,4.0,5.0,1.0,1.0,65.0,66.0,66.0,62.0,64.0,66.0,68.0,63.0,69.0,67.0,68.0,68.0,68.0,64.0,68.0,74.0,71.0,69.0,70.0,72.0,72.0,66.0,0.354069589561758,0.2858765961666514,0.36005381427159056
126,667,-3.0,-4.0,4.0,2.0,0.0,1.0,66.0,61.0,68.0,63.0,64.0,66.0,67.0,70.0,63.0,66.0,68.0,66.0,66.0,62.0,63.0,65.0,62.0,68.0,65.0,67.0,62.0,64.0,0.4008438015448013,0.2797690039532464,0.3193871945019524
127,668,26.0,14.0,9.0,6.0,2.0,1.0,74.0,73.0,74.0,72.0,70.0,76.0,67.0,71.0,62.0,71.0,73.0,71.0,68.0,71.0,70.0,73.0,71.0,70.0,69.0,62.0,66.0,67.0,0.5520000165822693,0.2539248765674708,0.19407510685025986
128,669,4.0,9.0,4.0,5.0,2.0,0.0,68.0,68.0,64.0,70.0,66.0,72.0,68.0,68.0,72.0,74.0,66.0,67.0,71.0,65.0,69.0,72.0,57.0,74.0,73.0,72.0,68.0,70.0,0.4108550680266961,0.2803519272032641,0.30879300477003985
129,670,-7.0,-18.0,0.0,1.0,0.0,1.0,67.0,68.0,73.0,69.0,71.0,66.0,70.0,70.0,72.0,61.0,69.0,71.0,62.0,62.0,64.0,65.0,66.0,63.0,66.0,66.0,72.0,65.0,0.6078593958105613,0.23155650857157603,0.16058409561786266
130,671,-8.0,-7.0,1.0,3.0,1.0,0.0,66.0,67.0,70.0,66.0,65.0,63.0,62.0,68.0,61.0,67.0,64.0,72.0,63.0,61.0,63.0,62.0,63.0,64.0,61.0,66.0,64.0,64.0,0.4638263943028039,0.2757864118379052,0.2603871938592908
131,672,-2.0,3.0,2.0,5.0,2.0,0.0,66.0,66.0,59.0,65.0,66.0,67.0,63.0,65.0,66.0,68.0,66.0,65.0,62.0,66.0,64.0,66.0,64.0,69.0,67.0,66.0,68.0,68.0,0.431557293388628,0.2852454269255965,0.2831972796857755
132,673,-7.0,1.0,3.0,5.0,0.0,0.0,66.0,65.0,61.0,64.0,64.0,66.0,64.0,61.0,69.0,66.0,67.0,66.0,63.0,68.0,64.0,66.0,67.0,61.0,68.0,63.0,70.0,64.0,0.5077649135113527,0.2682264386960595,0.22400864779258786
133,674,-3.0,9.0,2.0,6.0,1.0,1.0,67.0,65.0,67.0,64.0,65.0,69.0,71.0,64.0,65.0,68.0,53.0,68.0,70.0,68.0,67.0,58.0,67.0,61.0,73.0,66.0,66.0,70.0,0.3249108208389432,0.2843860659318477,0.3907031132292092
134,675,7.0,-9.0,5.0,1.0,1.0,2.0,67.0,70.0,72.0,65.0,73.0,74.0,73.0,72.0,72.0,70.0,68.0,66.0,65.0,70.0,67.0,66.0,61.0,68.0,65.0,62.0,67.0,64.0,0.6264452494919321,0.21849583305720466,0.15505891745086325
